
0.140658	0.071176	0.072628	0.077625	
0.121548	0.137027	0.144948	0.153208	
0.247823	0.275635	0.295036	0.308869	
0.711558	0.556032	0.836564	0.622864	
0.998630	1.124738	1.208579	1.272503	
2.049491	2.291525	2.434331	2.569513	
4.392776	4.788277	5.045648	5.304228	
8.913108	9.775740	10.286912	10.810799	
18.155430	21.056764	21.289313	22.096410	
37.488837	40.075853	41.636491	44.203242	
77.324882	81.603183	85.530957	87.939389	
