
0.110370	0.074054	0.074036	0.079276	
0.127162	0.141537	0.148367	0.158357	
0.254856	0.285194	0.301636	0.324006	
0.511256	0.573557	0.608526	0.645186	
1.021099	1.403739	1.212409	1.284233	
2.070296	2.300976	2.445349	2.585125	
4.421892	4.833156	5.108343	5.366143	
9.040608	9.850987	10.348491	10.779950	
18.240064	19.970630	21.146066	21.700574	
36.742413	40.192124	41.918039	43.983713	
73.908032	80.577806	84.270127	88.167247	
