
0.185440	0.131940	0.132640	0.082450	
0.131650	0.146660	0.157630	0.160590	
0.253190	0.282510	0.294720	0.320340	
0.506510	0.563550	0.611320	0.632760	
1.010380	1.134700	1.205990	1.275200	
2.092920	2.286810	2.447990	2.593550	
4.464590	4.838640	5.065670	5.357570	
9.151480	9.894230	10.397880	11.020020	
18.552560	20.251250	21.065900	22.050570	
37.231010	40.261290	42.339880	44.551120	
80.068940	83.593430	89.671800	88.769170	
