
0.144556	0.070568	0.076544	0.080702	
0.126250	0.139652	0.152104	0.156880	
0.252906	0.285386	0.300328	0.317218	
0.509202	0.568162	0.616460	0.640400	
1.014200	1.141320	1.218054	1.278180	
2.083676	2.318758	2.498478	2.617066	
4.411294	4.815242	5.083438	5.335760	
9.074724	9.812468	10.347676	10.863632	
18.340390	20.039082	20.941526	21.970866	
37.054080	40.252870	42.112852	44.245424	
74.486456	85.089522	83.670946	87.878628	
